,1,2,3,4,5,6,7,8,9,10
2001,0.07180033273386077,0.08805068153823638,0.10307692474394062,0.12895109150308137,0.1601161762996037,0.1877922739554011,0.209328276093656,0.24514783118924457,0.29615460149452255,0.35321433236667305
2002,0.06797368093913067,0.08023949800969296,0.09450999276576258,0.10954791443980798,0.13207543092567117,0.16416204963301928,0.17684432264070596,0.2083981298768998,0.24180686641721078,0.3141882787627362
2003,0.058660644921489896,0.06738330123670541,0.07956400637953527,0.10133141999328245,0.11072547035389105,0.13702487528095117,0.16513568152391508,0.18785072537132924,0.22684551221619764,0.2826869302318098
2004,0.05433210091838495,0.06190329987390156,0.0768445404834622,0.08787076472133099,0.10367360804506598,0.1262576178438183,0.18821404049498136,0.1692865539765939,0.19458906480978624,0.2116741612059514
2005,0.05019125177120381,0.061717413301963404,0.07276818152234348,0.08569018565320712,0.10346605323843454,0.11800179298590317,0.142007697419145,0.17388024079195255,0.18456672915482486,0.21514905013808944
2006,0.0449249624026692,0.056613956509076635,0.06837333973474034,0.08351710690793201,0.09826263595413481,0.11153151756221238,0.13488736633642376,0.14575176493143419,0.16483225111985988,0.21542935763036608
2007,0.05491156646379209,0.06917250206261373,0.08142986886223275,0.0944292670024497,0.10396780494795378,0.11968707663208407,0.13965375167120514,0.15211426994806487,0.1720258480225772,0.22363257102200923
2008,0.08957958472623474,0.1130417241198676,0.13532132509290137,0.15093146770941807,0.1696068320307173,0.17685716533975288,0.19580766638960362,0.2179379192469958,0.23336574757735723,0.29481203159491803
2009,0.08396579120703143,0.10087451215287511,0.11944377357508958,0.13622637760569498,0.15350154189660103,0.17103947820787066,0.20017895279603387,0.2323614560225377,0.2670770732107621,0.41572427874976975
2010,0.06391113794889884,0.08230033332738497,0.09452546322414587,0.10693286432660999,0.12446013716830973,0.1344380062406262,0.1525878991666157,0.16598799375463144,0.1901385855263178,0.24504714277060458
2011,0.05784358826673711,0.07469973013078117,0.1015139257403087,0.10330248403424862,0.13066260563777893,0.1290463978149848,0.14478743078147754,0.16399787838773747,0.19777290830511898,0.23535162628217182
2012,0.04527482417120839,0.06257700213929887,0.07448217707364498,0.08769628995185193,0.09906991847525637,0.11147856250707053,0.13099288539821796,0.1426610595739171,0.17067485048921588,0.23220052093271074
2013,0.05059348964835888,0.06074293024922296,0.06772691656482649,0.07851339636528244,0.09253094752310909,0.10810956058928921,0.12466349542919297,0.1557585347826416,0.17991278185273674,0.23321282464627022
2014,0.05004501512291415,0.059389371039845505,0.0656598137957248,0.08281454116154759,0.09386689258948312,0.10854643245353432,0.12982974465511216,0.15290916449900094,0.18173498972821217,0.23154190064944122
2015,0.04973740083959591,0.06426643971003998,0.0750669185857326,0.08778600382684369,0.10367766365294018,0.11632577404613152,0.1365666279520466,0.17112952937341216,0.19028320559973244,0.38303754003601437
2016,0.05474707567767731,0.06440178273301454,0.07470607274873656,0.08696925587562991,0.09993762656102204,0.1314689357676637,0.1450160489458442,0.16136901236851708,0.21036464842090286,0.3053865577285907
2017,0.044990552016731196,0.05750285873706149,0.06575749810776423,0.07618832865266631,0.0861741321198074,0.11039716909304531,0.12963782694930348,0.16512475187915518,0.2054686412254561,0.2626407877028379
2018,0.06008622750811606,0.07209360105573488,0.08266589892946355,0.09628038442906335,0.10992269266664936,0.12853134233134397,0.1507409400305108,0.18483566043126398,0.21428674831431588,0.4216321173509466
2019,0.051966857686876304,0.06780919624108409,0.0771567005550243,0.08956511232804625,0.10479801099105866,0.127468592281364,0.144225801501041,0.17954147997778777,0.2394638010120005,0.32966262330666923
2020,0.10069994014702327,0.1170185130726166,0.12928651347974734,0.14510674945479152,0.16779544586440315,0.1950716076073447,0.24368168500697932,0.4486280816930295,0.37751740762009206,0.462921211039021
