,1,2,3,4,5,6,7,8,9,10
2001,0.07207786813755584,0.087758593669516,0.10192000634907726,0.12938706964620744,0.15880381945248276,0.18895338195058983,0.20811344917228797,0.249444555537685,0.2907149596550424,0.3555627172820033
2002,0.06659729515936122,0.08098066604866472,0.09386066016503364,0.11081017025850685,0.1333945525269314,0.15700609284585654,0.18205025248694606,0.20765138814666703,0.24538313933636965,0.31198866329166947
2003,0.058218386792037724,0.06835156720360538,0.07909710692877449,0.09962443931975773,0.11264295669298165,0.13937506500416838,0.16149529232646617,0.19322748626752745,0.2225718007012238,0.2832074026422532
2004,0.053404120556851294,0.06292106222834108,0.0786049029587386,0.08566962340058157,0.10220168360769721,0.1350315991241385,0.17776550751594136,0.17586603437743423,0.1886871979793556,0.21613357774645028
2005,0.05128092728601216,0.06055469502087311,0.07251680862773366,0.08754857153838093,0.10361602365204464,0.11666335872809513,0.1433352941201187,0.16999956368225014,0.18681534002400416,0.2155033880798034
2006,0.04485731355229668,0.056560156002044226,0.06783718099752972,0.08391136519878567,0.09547128194886684,0.11485710245860661,0.13877471269631247,0.14148059819754308,0.16539596597656184,0.21492100547145596
2007,0.05498203011465309,0.06976004299564866,0.082044641529603,0.09423497551826021,0.1037504337627642,0.11855490405661752,0.14122006013312932,0.1485596253368646,0.17419137726383585,0.22373859160216228
2008,0.09265039676104482,0.11252888569454637,0.1351246822883134,0.15032150055684906,0.16691444499159952,0.17909914073901137,0.19683283402236965,0.21534790345172666,0.23534335159625616,0.294585252121813
2009,0.08363690615775607,0.1016747365447368,0.11851483891626302,0.13652850661710092,0.1540090591332454,0.17658258777049282,0.19566807426762514,0.22050294825831604,0.28072401777128503,0.4127653436183196
2010,0.06320724715968878,0.08337429941654585,0.0961522234561158,0.10875760492941013,0.12392860098451111,0.13870482520218638,0.151281610303391,0.16629149534102608,0.19160328405904184,0.24077639212638918
2011,0.05843385456757189,0.07486357284653948,0.0917229106160031,0.11231950836070966,0.12908553660067695,0.13208605292353598,0.14671962371777195,0.16186382241738925,0.19330010724644067,0.23841498905634895
2012,0.04502251328768996,0.06280936552559079,0.07571609322203049,0.08451199473636427,0.10016808846930374,0.11533491230094307,0.12445943103464133,0.14625808807810803,0.17288643397428974,0.23027127321711732
2013,0.05100639960312905,0.05962196911913792,0.06938356528581235,0.07838007393629372,0.09262539351445842,0.10530442700049049,0.127786060688955,0.1438967687361053,0.1856210189389902,0.235658326238345
2014,0.05029544428548165,0.05954305743319507,0.06512323467024285,0.08232939021950651,0.09297491082266049,0.11082847449745119,0.1261353594558974,0.15759666481738832,0.17933151451293947,0.23188209794807568
2015,0.05024638024925233,0.06385216971774965,0.07455220179829881,0.08815428770919659,0.10038818364688686,0.11896186409778538,0.14162327174743974,0.16814728460962922,0.19202253394104032,0.3817138810008433
2016,0.05521896006236204,0.06386619661275988,0.07516500176319103,0.08647250217706014,0.10018235402395159,0.1298885839567543,0.14117013666735576,0.17216805396338059,0.20750615996379715,0.30387224652113093
2017,0.0460150052294362,0.056087738972980423,0.06698292965283703,0.07489134849312347,0.08656211101249983,0.11169913101275591,0.12755401209793177,0.17436500072077046,0.19995640587122226,0.26146867801397117
2018,0.06163155976790317,0.07189683945991054,0.08233444839949837,0.09622823774096703,0.11011834636767988,0.1294750620269558,0.15057712980150376,0.18511048209874498,0.35731022626215286,0.30931712081429624
2019,0.05052869635549783,0.06645167778835319,0.0787920577031123,0.08985625546770945,0.10720326211129003,0.12465722674342006,0.1436692374182331,0.1825801079438634,0.24462439026068492,0.32473281334366816
2020,0.10098856889240715,0.11609123560364046,0.13010111341160072,0.1483482617163705,0.16122357775896665,0.19818810331533793,0.25270138181823815,0.3694695416760547,0.44960665308867725,0.46340812056165726
