,1,2,3,4,5,6,7,8,9,10
2001,0.07192469522758346,0.08866146731543559,0.10073312489327153,0.13266855870234312,0.15604905099741195,0.1888579896844652,0.20811060545903926,0.24956855799942448,0.29410563827806807,0.3529486560098565
2002,0.0682180983945614,0.07963357683309732,0.09454842114418817,0.11091878916125739,0.1332041474001725,0.15654048089756728,0.18169590061931842,0.20806588614944765,0.2460671902612803,0.31147866958409404
2003,0.05777037141200651,0.06748948407986999,0.07870573207898492,0.10157058751933862,0.1123209618734137,0.13773704334580175,0.16491209027037484,0.18947584292281966,0.22367639550148025,0.283547231176984
2004,0.05322962103294042,0.06275192289039747,0.07796046062704835,0.085788877831495,0.10467578645058906,0.1335607388133192,0.17707548625297656,0.17851832502114398,0.18981672117548926,0.21354738773159535
2005,0.05002153600224485,0.06177038570358968,0.07231917057174628,0.08667844996757403,0.10532522780577275,0.11725523300990502,0.1410342666346477,0.1739728212272502,0.18274349756019315,0.2165154340308288
2006,0.045055260878584184,0.05670505498841664,0.06762505478859487,0.08578603289814415,0.09605173894567523,0.11166584534926242,0.13730895972693039,0.1466318880560631,0.16488206365967523,0.21344922109761214
2007,0.05477731973088404,0.07069512770529342,0.08112939531960667,0.09299998502183543,0.10529459713183704,0.11969484071751842,0.13926511909311623,0.15459747927019138,0.17184754156804244,0.22185755366729448
2008,0.09072284624607327,0.1136505094635063,0.13432313163558546,0.15068421260229523,0.16622724479632356,0.1774196548087695,0.19566951092934726,0.21876069557724806,0.23350674141977443,0.2960697539773018
2009,0.08345842227697191,0.10165744301453343,0.11771313810948855,0.13687973912402,0.15366413879873791,0.16975393187412943,0.19959343344855632,0.23005366554388249,0.2717981532065285,0.41481202186955324
2010,0.06383467977592691,0.08334400223566797,0.09586615878031944,0.10621089829144317,0.12324058956142903,0.13818350727275758,0.15034448222411143,0.1669680191367243,0.192979436161394,0.2415324589312683
2011,0.058108017413030275,0.0737518513291588,0.09308498483892354,0.11275645911193437,0.12932282422293676,0.13249561504440893,0.1433655120484341,0.16130049452485498,0.19346154563233867,0.2400944416257703
2012,0.04584036317369732,0.06244326304956244,0.0750140280873035,0.0857796083321973,0.09973810431348795,0.11546226056164151,0.1280565146042374,0.14210208977501115,0.16925768112782982,0.23342687604013032
2013,0.05124259820493343,0.05956385275985766,0.06891590829503329,0.07741033908261553,0.09268899021026399,0.10836279402771856,0.1248800481833878,0.14685301172647677,0.1858911459028495,0.2341455709201929
2014,0.05128641091442265,0.05829049691699259,0.06560679573817535,0.08177867474484243,0.09361341609467012,0.10703184906053105,0.12760776510454058,0.15807726881961345,0.18040265469882477,0.23156342000962973
2015,0.0503498853711572,0.06369704174631874,0.07504016173701872,0.08757187351249322,0.10048449367321831,0.11997503325077916,0.13923893219203565,0.17027736883055994,0.18863568740968562,0.3830359604443125
2016,0.05562610322946349,0.0641413465316348,0.07351324704910304,0.08800204086304737,0.09882428774052808,0.1278605890711737,0.14145018143078064,0.1697824750328613,0.20915773876948413,0.30503812105148786
2017,0.046115802101761756,0.05630400763062407,0.06625688318080246,0.07552661097530458,0.08719807070414383,0.11039243820322722,0.13030867949842093,0.16577627788761035,0.20273323650618735,0.2638181957172534
2018,0.06051562567856378,0.07232024594093124,0.08166357815416711,0.09514099405220076,0.11002257120294093,0.13277298502257448,0.14603918182638292,0.18991252597785832,0.3557726841390743,0.3095601147409681
2019,0.05070560472066788,0.0685546535212688,0.07665655727250127,0.0882684859415718,0.10866147304462663,0.12450979282294698,0.14677897100054182,0.18300374440125175,0.2449117078024388,0.32285722346575235
2020,0.10145150913867873,0.11835087109014465,0.13009239085985863,0.14161492872390966,0.16707518798979654,0.19741275952150347,0.2405769410460072,0.395329597625142,0.44212469753248584,0.4554192479842971
